Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
5.181E+11,0.255,0.143,0.436,0.166,2024
5.181E+11,0.013,0.21,0.688,0.089,2024
5.181E+11,0.075,0.111,0.354,0.46,2024
5.181E+11,0.157,0.113,0.475,0.255,2024
5.181E+11,0,0.329,0.528,0.143,2024
5.181E+11,0.066,0.424,0.428,0.082,2024
5.181E+11,0.219,0.266,0.364,0.151,2024
5.181E+11,0.228,0.297,0.289,0.186,2024
5.181E+11,0.03,0.24,0.464,0.266,2024
5.181E+11,0.13,0.399,0.317,0.154,2024
5.181E+11,0.516,0.275,0.199,0.01,2024
5.181E+11,0.048,0.797,0.086,0.069,2024
5.181E+11,0.305,0.328,0.224,0.143,2024
5.181E+11,0.104,0.191,0.465,0.24,2024
5.181E+11,0.051,0.202,0.488,0.259,2024
5.181E+11,0.07,0.351,0.355,0.224,2024
5.181E+11,0.066,0.125,0.438,0.371,2024
5.181E+11,0.05,0.518,0.214,0.218,2024
5.181E+11,0.154,0.114,0.402,0.33,2024
5.181E+11,0.214,0.281,0.298,0.207,2024
5.181E+11,0.057,0.155,0.581,0.207,2024
5.181E+11,0.12,0.199,0.256,0.425,2024
5.181E+11,0.021,0.215,0.378,0.386,2024
5.181E+11,0.261,0.277,0.346,0.116,2024
5.181E+11,0.496,0.35,0.069,0.085,2024
5.181E+11,0.058,0.408,0.369,0.165,2024
5.181E+11,0.531,0.285,0.147,0.037,2024
5.181E+11,0.262,0.359,0.335,0.044,2024
5.181E+11,0.579,0.346,0.075,0,2024
5.181E+11,0.261,0.489,0.166,0.084,2024
5.181E+11,0.286,0.434,0.268,0.012,2024
5.181E+11,0.217,0.191,0.311,0.281,2024
5.181E+11,0.08,0.332,0.44,0.148,2024
5.181E+11,0.348,0.398,0.227,0.027,2024
5.181E+11,0.368,0.464,0.15,0.018,2024
5.181E+11,0.15,0.23,0.339,0.281,2024
5.181E+11,0.262,0.268,0.395,0.075,2024
5.181E+11,0.123,0.432,0.201,0.244,2024
5.181E+11,0.571,0.078,0.304,0.047,2024
5.181E+11,0.212,0.337,0.385,0.066,2024
5.181E+11,0.2,0.514,0.239,0.047,2024
5.181E+11,0.282,0.371,0.266,0.081,2024
5.181E+11,0.271,0.264,0.359,0.106,2024
5.181E+11,0.05,0.364,0.353,0.233,2024
5.181E+11,0.494,0.269,0.204,0.033,2024
5.181E+11,0.497,0.269,0.199,0.035,2024
5.181E+11,0.37,0.258,0.231,0.141,2024
5.181E+11,0.357,0.252,0.361,0.03,2024
5.181E+11,0.386,0.328,0.248,0.038,2024
5.181E+11,0.143,0.278,0.41,0.169,2024
5.181E+11,0.177,0.199,0.256,0.368,2024
5.181E+11,0.102,0.558,0.153,0.187,2024
5.181E+11,0.446,0.18,0.249,0.125,2024
5.181E+11,0.126,0.24,0.389,0.245,2024
5.181E+11,0.085,0.421,0.248,0.246,2024
5.181E+11,0.068,0.192,0.46,0.28,2024
5.181E+11,0.177,0.254,0.41,0.159,2024
5.181E+11,0.258,0.341,0.294,0.107,2024
5.181E+11,0.189,0.364,0.413,0.034,2024
5.181E+11,0.254,0.378,0.324,0.044,2024
5.181E+11,0.178,0.297,0.351,0.174,2024
5.181E+11,0.083,0.515,0.247,0.155,2024
5.181E+11,0.113,0.481,0.341,0.065,2024
5.181E+11,0.283,0.302,0.313,0.102,2024
5.181E+11,0.157,0.566,0.257,0.02,2024
5.181E+11,0.304,0.384,0.312,0,2024
5.181E+11,0.382,0.398,0.203,0.017,2024
5.181E+11,0.032,0.259,0.416,0.293,2024
5.181E+11,0.257,0.254,0.45,0.039,2024
5.181E+11,0.157,0.205,0.534,0.104,2024
5.181E+11,0.118,0.148,0.347,0.387,2024
5.181E+11,0.119,0.325,0.402,0.154,2024
5.181E+11,0.064,0.237,0.604,0.095,2024
5.181E+11,0.104,0.336,0.532,0.028,2024
5.181E+11,0.059,0.152,0.362,0.427,2024
5.181E+11,0.254,0.364,0.341,0.041,2024
5.181E+11,0.172,0.662,0.166,0,2024
5.181E+11,0.075,0.144,0.685,0.096,2024
5.181E+11,0.099,0.333,0.471,0.097,2024
5.181E+11,0.042,0.188,0.552,0.218,2024
5.181E+11,0.257,0.277,0.317,0.149,2024
5.181E+11,0.238,0.387,0.346,0.029,2024
5.181E+11,0.384,0.513,0.09,0.013,2024
5.181E+11,0.19,0.506,0.278,0.026,2024
5.181E+11,0.259,0.321,0.233,0.187,2024
5.181E+11,0.301,0.274,0.323,0.102,2024
5.181E+11,0.19,0.251,0.408,0.151,2024
5.181E+11,0.102,0.594,0.293,0.011,2024
5.181E+11,0.045,0.338,0.361,0.256,2024
5.181E+11,0.071,0.344,0.426,0.159,2024
5.181E+11,0.394,0.145,0.324,0.137,2024
5.181E+11,0.09,0.308,0.467,0.135,2024
5.181E+11,0.206,0.13,0.251,0.413,2024
5.181E+11,1,0,0,0,2024
5.181E+11,0.371,0.192,0.372,0.065,2024
5.181E+11,0.362,0.319,0.203,0.116,2024
5.181E+11,0.109,0.129,0.243,0.519,2024
5.181E+11,0,0.501,0.343,0.156,2024
5.181E+11,0.037,0.172,0.442,0.349,2024
5.181E+11,0.045,0.261,0.49,0.204,2024
5.181E+11,0.059,0.186,0.419,0.336,2024
5.181E+11,0.205,0.408,0.341,0.046,2024
5.181E+11,0.108,0.113,0.584,0.195,2024
5.181E+11,0.189,0.435,0.351,0.025,2024
5.181E+11,0.294,0.552,0.138,0.016,2024
5.181E+11,0.238,0.555,0.165,0.042,2024
5.181E+11,0.304,0.28,0.355,0.061,2024
5.181E+11,0.088,0.196,0.37,0.346,2024
5.181E+11,0.027,0.157,0.362,0.454,2024
5.181E+11,0.199,0.296,0.233,0.272,2024
5.181E+11,0.104,0.273,0.521,0.102,2024
5.181E+11,0.235,0.26,0.236,0.269,2024
5.181E+11,0.115,0.215,0.396,0.274,2024
5.181E+11,0.021,0.364,0.442,0.173,2024
5.181E+11,0.17,0.287,0.393,0.15,2024
5.181E+11,0.111,0.33,0.485,0.074,2024
5.181E+11,0.011,0.103,0.584,0.302,2024
5.181E+11,0.059,0.454,0.347,0.14,2024
5.181E+11,0.102,0.505,0.305,0.088,2024
5.181E+11,0.511,0.242,0.187,0.06,2024
5.181E+11,0.284,0.354,0.261,0.101,2024
5.181E+11,0.263,0.431,0.249,0.057,2024
5.181E+11,0.199,0.145,0.422,0.234,2024
5.181E+11,0.231,0.399,0.321,0.049,2024
5.181E+11,0.412,0.385,0.198,0.005,2024
5.181E+11,0.156,0.28,0.309,0.255,2024
5.181E+11,0.065,0.093,0.72,0.122,2024
5.181E+11,0.345,0.034,0.234,0.387,2024
5.181E+11,0.071,0.302,0.299,0.328,2024
5.181E+11,0,0.334,0.239,0.427,2024
5.181E+11,0.252,0.172,0.469,0.107,2024
5.181E+11,0.257,0.411,0.236,0.096,2024
5.181E+11,0.022,0.277,0.425,0.276,2024
5.181E+11,0.075,0.518,0.325,0.082,2024
5.181E+11,0.036,0.134,0.432,0.398,2024
5.181E+11,0.062,0.391,0.499,0.048,2024
5.181E+11,0.09,0.433,0.301,0.176,2024
5.181E+11,0.124,0.32,0.318,0.238,2024
5.181E+11,0.096,0.167,0.411,0.326,2024
5.181E+11,0.289,0.157,0.292,0.262,2024
5.181E+11,0.126,0.215,0.475,0.184,2024
5.181E+11,0.117,0.109,0.467,0.307,2024
5.181E+11,0.243,0.188,0.395,0.174,2024
5.1811E+11,0.25,0.25,0.25,0.25,2024
5.182E+11,0.456,0.239,0.279,0.026,2024
5.182E+11,0.507,0.267,0.16,0.066,2024
5.182E+11,0.56,0.207,0.233,0,2024
5.182E+11,0.681,0.169,0.139,0.011,2024
5.182E+11,0.509,0.151,0.311,0.029,2024
5.182E+11,0.588,0.201,0.182,0.029,2024
5.182E+11,0.441,0.188,0.311,0.06,2024
5.182E+11,0.191,0.486,0.266,0.057,2024
5.182E+11,0.439,0.29,0.22,0.051,2024
5.182E+11,0.14,0.301,0.436,0.123,2024
5.182E+11,0.233,0.342,0.367,0.058,2024
5.182E+11,0.44,0.353,0.174,0.033,2024
5.182E+11,0.473,0.214,0.228,0.085,2024
5.182E+11,0.35,0.436,0.172,0.042,2024
5.182E+11,0.285,0.326,0.242,0.147,2024
5.182E+11,0.239,0.415,0.221,0.125,2024
5.182E+11,0.5,0.318,0.116,0.066,2024
5.18304E+11,0.634,0.149,0.098,0.119,2024
5.18304E+11,0.401,0.282,0.22,0.097,2024
5.18304E+11,0.24,0.173,0.289,0.298,2024
5.18304E+11,0.231,0.114,0.263,0.392,2024
5.18304E+11,0.408,0.276,0.26,0.056,2024
5.18304E+11,0.425,0.211,0.262,0.102,2024
5.18304E+11,0.197,0.34,0.354,0.109,2024
5.18304E+11,0.289,0.274,0.35,0.087,2024
5.18304E+11,0.53,0.242,0.161,0.067,2024
5.184E+11,0.411,0.423,0.157,0.009,2024
5.184E+11,0.292,0.356,0.255,0.097,2024
5.184E+11,0.159,0.497,0.308,0.036,2024
5.184E+11,0.689,0.217,0.094,0,2024
5.184E+11,0.741,0.184,0.044,0.031,2024
5.184E+11,0.618,0.346,0.036,0,2024
5.184E+11,0.304,0.264,0.356,0.076,2024
5.184E+11,0.185,0.396,0.254,0.165,2024
5.184E+11,0.378,0.112,0.174,0.336,2024
5.184E+11,0.374,0.398,0.228,0,2024
5.184E+11,0.453,0.358,0.152,0.037,2024
5.184E+11,0.436,0.38,0.106,0.078,2024
5.184E+11,0.445,0.067,0.229,0.259,2024
5.184E+11,0,0.118,0.833,0.049,2024
5.184E+11,0.169,0.102,0.441,0.288,2024
5.184E+11,0.262,0.479,0.099,0.16,2024
5.184E+11,0.406,0.308,0.234,0.052,2024
5.184E+11,0.276,0.432,0.176,0.116,2024
5.184E+11,0.323,0.373,0.247,0.057,2024
5.184E+11,0.414,0.372,0.175,0.039,2024
5.184E+11,0.4,0.203,0.309,0.088,2024
5.184E+11,0.554,0.382,0.064,0,2024
5.184E+11,0.276,0.148,0.167,0.409,2024
5.184E+11,0.348,0.524,0.122,0.006,2024
5.184E+11,0.182,0.587,0.167,0.064,2024
5.10011E+11,0.315,0.37,0.257,0.058,2045
5.10011E+11,0.346,0.333,0.208,0.113,2045
5.10011E+11,0.298,0.306,0.304,0.092,2045
5.10011E+11,0.697,0.113,0.106,0.084,2045
5.10011E+11,0.324,0.525,0.139,0.012,2045
5.10011E+11,0.249,0.273,0.372,0.106,2045
5.10011E+11,0.674,0.294,0.02,0.012,2045
5.10011E+11,0.627,0.071,0.227,0.075,2045
5.10011E+11,0.137,0.233,0.41,0.22,2045
5.10011E+11,0.615,0.191,0.177,0.017,2045
5.10011E+11,0.699,0.176,0.125,0,2045
5.10011E+11,0.303,0.385,0.255,0.057,2045
5.10011E+11,0.311,0.521,0.166,0.002,2045
5.10011E+11,0.335,0.285,0.309,0.071,2045
5.10011E+11,0.485,0.286,0.163,0.066,2045
5.10011E+11,0.465,0.388,0.133,0.014,2045
5.10011E+11,0.605,0.179,0.173,0.043,2045
5.10011E+11,0.352,0.241,0.337,0.07,2045
5.10011E+11,0.48,0.269,0.238,0.013,2045
5.10011E+11,0.63,0.224,0.134,0.012,2045
5.10011E+11,0.466,0.285,0.111,0.138,2045
5.10011E+11,0.424,0.292,0.184,0.1,2045
5.10011E+11,0.21,0.382,0.29,0.118,2045
5.10011E+11,0.466,0.289,0.211,0.034,2045
5.10011E+11,0.662,0.152,0.175,0.011,2045
5.10011E+11,0.279,0.527,0.188,0.006,2045
5.10011E+11,0.269,0.449,0.099,0.183,2045
5.10011E+11,0.159,0.36,0.285,0.196,2045
5.10011E+11,0.26,0.369,0.263,0.108,2045
5.10011E+11,0.45,0.304,0.095,0.151,2045
5.10011E+11,0.542,0.239,0.149,0.07,2045
5.1002E+11,0,1,0,0,2045
5.1002E+11,0.25,0.25,0.25,0.25,2045
5.1002E+11,0.25,0.25,0.25,0.25,2045
5.1002E+11,0.25,0.25,0.25,0.25,2045
5.1003E+11,0.121,0.199,0.349,0.331,2045
5.1003E+11,0.218,0.356,0.222,0.204,2045
5.1003E+11,0.095,0.321,0.239,0.345,2045
5.1003E+11,0.114,0.155,0.374,0.357,2045
5.1003E+11,0.116,0.148,0.463,0.273,2045
5.1003E+11,0.119,0.305,0.309,0.267,2045
5.1003E+11,0.081,0.174,0.167,0.578,2045
5.1003E+11,0.041,0.225,0.342,0.392,2045
5.1003E+11,0.15,0.244,0.399,0.207,2045
5.1003E+11,0.031,0.218,0.33,0.421,2045
5.1003E+11,0.109,0.155,0.315,0.421,2045
5.1003E+11,0.139,0.3,0.418,0.143,2045
5.1003E+11,0.189,0.391,0.198,0.222,2045
5.1003E+11,0.117,0.205,0.453,0.225,2045
5.1003E+11,0.314,0.201,0.331,0.154,2045
5.1003E+11,0.301,0.136,0.118,0.445,2045
5.1003E+11,0.074,0.408,0.344,0.174,2045
5.1003E+11,0.064,0.288,0.302,0.346,2045
5.1003E+11,0.086,0.187,0.357,0.37,2045
5.1003E+11,0.253,0.182,0.207,0.358,2045
5.1003E+11,0.034,0.196,0.323,0.447,2045
5.1003E+11,0.32,0.169,0.429,0.082,2045
5.1003E+11,0.05,0.04,0.414,0.496,2045
5.1003E+11,0.377,0.36,0.198,0.065,2045
5.1003E+11,0.156,0.15,0.4,0.294,2045
5.1003E+11,0.136,0.278,0.258,0.328,2045
5.1003E+11,0.382,0.172,0.364,0.082,2045
5.1003E+11,0.3,0.339,0.333,0.028,2045
5.1003E+11,0.379,0.585,0.036,0,2045
5.1003E+11,0.119,0.24,0.389,0.252,2045
5.1003E+11,0.608,0.124,0.212,0.056,2045
5.1003E+11,0.049,0.113,0.427,0.411,2045
5.1003E+11,0.347,0.409,0.19,0.054,2045
5.1003E+11,0.533,0.204,0.245,0.018,2045
5.1003E+11,0.361,0.364,0.245,0.03,2045
5.1003E+11,0.417,0.319,0.226,0.038,2045
5.1003E+11,0.308,0.392,0.214,0.086,2045
5.1003E+11,0.376,0.359,0.233,0.032,2045
5.1003E+11,0.311,0.301,0.342,0.046,2045
5.1003E+11,0.153,0.223,0.351,0.273,2045
5.1003E+11,0.137,0.212,0.395,0.256,2045
5.1003E+11,0.578,0.342,0.048,0.032,2045
5.1003E+11,0.481,0.269,0.147,0.103,2045
5.1003E+11,0.615,0.331,0.054,0,2045
5.1003E+11,0.667,0,0,0.333,2045
5.1003E+11,0.42,0.352,0.159,0.069,2045
5.1003E+11,0.25,0.25,0.25,0.25,2045
5.1003E+11,0,0.17,0.099,0.731,2045
5.1003E+11,0.165,0.238,0.137,0.46,2045
5.1003E+11,0.028,0.181,0.263,0.528,2045
5.1003E+11,0.214,0.246,0.281,0.259,2045
5.1003E+11,0.019,0.072,0.44,0.469,2045
5.1003E+11,0.344,0.143,0.261,0.252,2045
5.1003E+11,0.425,0.161,0.124,0.29,2045
5.1003E+11,0.07,0.549,0.227,0.154,2045
5.1003E+11,0.04,0.2,0.499,0.261,2045
5.1003E+11,0.158,0.209,0.282,0.351,2045
5.1003E+11,0.116,0.179,0.422,0.283,2045
5.1003E+11,0.455,0.195,0.101,0.249,2045
5.1003E+11,0.061,0.209,0.356,0.374,2045
5.1003E+11,0.075,0.209,0.252,0.464,2045
5.1003E+11,0.109,0.036,0.315,0.54,2045
5.1003E+11,0.255,0.204,0.287,0.254,2045
5.1003E+11,0.291,0.164,0.222,0.323,2045
5.1003E+11,0.287,0.288,0.221,0.204,2045
5.1003E+11,0.087,0.021,0.26,0.632,2045
5.1003E+11,0.265,0.214,0.298,0.223,2045
5.1003E+11,0.169,0.126,0.367,0.338,2045
5.1003E+11,0.245,0.148,0.15,0.457,2045
5.1003E+11,0.103,0.367,0.275,0.255,2045
5.1003E+11,0.225,0.119,0.527,0.129,2045
5.1003E+11,0.122,0.373,0.45,0.055,2045
5.1003E+11,0.155,0.215,0.415,0.215,2045
5.1003E+11,0.009,0.542,0.064,0.385,2045
5.1003E+11,0.262,0.377,0.315,0.046,2045
5.1003E+11,0.236,0.375,0.348,0.041,2045
5.1003E+11,0.251,0.236,0.409,0.104,2045
5.1003E+11,0.247,0.389,0.283,0.081,2045
5.1003E+11,0.256,0.221,0.39,0.133,2045
5.1003E+11,0.113,0.251,0.335,0.301,2045
5.1003E+11,0.284,0.201,0.249,0.266,2045
5.1003E+11,0.546,0.198,0.175,0.081,2045
5.1003E+11,0.257,0.294,0.402,0.047,2045
5.1003E+11,0.103,0.246,0.524,0.127,2045
5.10051E+11,0.697,0.193,0.088,0.022,2045
5.10051E+11,0.504,0.324,0.148,0.024,2045
5.10051E+11,0.233,0.249,0.444,0.074,2045
5.10051E+11,0.624,0.252,0.111,0.013,2045
5.10051E+11,0.289,0.217,0.367,0.127,2045
5.10051E+11,0.624,0.16,0.167,0.049,2045
5.10051E+11,0.562,0.263,0.162,0.013,2045
5.10051E+11,0.296,0.351,0.28,0.073,2045
5.10051E+11,0.505,0.313,0.154,0.028,2045
5.10051E+11,0.448,0.345,0.153,0.054,2045
5.10051E+11,0.194,0.286,0.261,0.259,2045
5.10051E+11,0.466,0.335,0.199,0,2045
5.10051E+11,0.287,0.477,0.216,0.02,2045
5.10051E+11,0.345,0.424,0.216,0.015,2045
5.10051E+11,0.372,0.457,0.131,0.04,2045
5.10079E+11,0.468,0.327,0.186,0.019,2045
5.10079E+11,0.302,0.297,0.293,0.108,2045
5.10079E+11,0.231,0.224,0.447,0.098,2045
5.10079E+11,0.295,0.412,0.293,0,2045
5.10079E+11,0.194,0.467,0.302,0.037,2045
5.10079E+11,0.17,0.375,0.425,0.03,2045
5.10079E+11,0.459,0.321,0.202,0.018,2045
5.10079E+11,0.342,0.326,0.244,0.088,2045
5.10079E+11,0.344,0.244,0.313,0.099,2045
5.1009E+11,0.274,0.334,0.135,0.257,2045
5.1009E+11,0.245,0.406,0.194,0.155,2045
5.1009E+11,0.334,0.271,0.353,0.042,2045
5.1009E+11,0.422,0.152,0.284,0.142,2045
5.1009E+11,0.129,0.314,0.335,0.222,2045
5.1009E+11,0.461,0.229,0.251,0.059,2045
5.1009E+11,0.378,0.214,0.326,0.082,2045
5.1009E+11,0.492,0.234,0.143,0.131,2045
5.1009E+11,0.232,0.25,0.399,0.119,2045
5.1009E+11,0.324,0.325,0.318,0.033,2045
5.1009E+11,0.32,0.295,0.293,0.092,2045
5.1009E+11,0.25,0.374,0.246,0.13,2045
5.1009E+11,0.475,0.287,0.228,0.01,2045
5.1009E+11,0.509,0.172,0.268,0.051,2045
5.1009E+11,0.28,0.396,0.299,0.025,2045
5.1009E+11,0.27,0.389,0.265,0.076,2045
5.1009E+11,0.549,0.264,0.18,0.007,2045
5.1009E+11,0.616,0.263,0.056,0.065,2045
5.1009E+11,0.337,0.36,0.256,0.047,2045
5.1009E+11,0.441,0.374,0.18,0.005,2045
5.1009E+11,0.436,0.336,0.195,0.033,2045
5.1009E+11,0.365,0.267,0.257,0.111,2045
5.1009E+11,0.405,0.378,0.217,0,2045
5.1011E+11,0.302,0.202,0.371,0.125,2045
5.1011E+11,0.33,0.363,0.226,0.081,2045
5.1011E+11,0.413,0.275,0.255,0.057,2045
5.1011E+11,0.378,0.34,0.255,0.027,2045
5.1011E+11,0.286,0.421,0.261,0.032,2045
5.1011E+11,0.429,0.365,0.147,0.059,2045
5.1011E+11,0.286,0.357,0.247,0.11,2045
5.1011E+11,0.415,0.273,0.272,0.04,2045
5.1011E+11,0.615,0.115,0.186,0.084,2045
5.1011E+11,0.359,0.348,0.178,0.115,2045
5.1011E+11,0.52,0.267,0.124,0.089,2045
5.1011E+11,0.345,0.39,0.186,0.079,2045
5.10131E+11,0.083,0.045,0.218,0.654,2045
5.10131E+11,0.046,0.198,0.12,0.636,2045
5.10131E+11,0.014,0.074,0.129,0.783,2045
5.10131E+11,0.079,0.068,0.32,0.533,2045
5.10131E+11,0.03,0.064,0.159,0.747,2045
5.10131E+11,0.01,0.045,0.24,0.705,2045
5.10131E+11,0.05,0.186,0.189,0.575,2045
5.10131E+11,0.307,0.019,0.226,0.448,2045
5.10131E+11,0.039,0.058,0.229,0.674,2045
5.10131E+11,0.046,0.027,0.091,0.836,2045
5.10131E+11,0.038,0.023,0.17,0.769,2045
5.10131E+11,0,0.049,0.369,0.582,2045
5.10131E+11,0.179,0.187,0.056,0.578,2045
5.10131E+11,0,0,0.137,0.863,2045
5.10131E+11,0,0.021,0.075,0.904,2045
5.10131E+11,0,0.062,0.05,0.888,2045
5.10131E+11,0.064,0.064,0.096,0.776,2045
5.10131E+11,0.046,0.097,0.371,0.486,2045
5.10131E+11,0.157,0.067,0.265,0.511,2045
5.10131E+11,0.083,0.036,0.08,0.801,2045
5.10131E+11,0.1,0.311,0.117,0.472,2045
5.10131E+11,0.12,0.039,0.117,0.724,2045
5.10131E+11,0,0.047,0.164,0.789,2045
5.10131E+11,0.128,0.214,0.365,0.293,2045
5.10131E+11,0.226,0.228,0.338,0.208,2045
5.10131E+11,0,0.036,0.183,0.781,2045
5.10131E+11,0.076,0.034,0.24,0.65,2045
5.10131E+11,0,0,0.034,0.966,2045
5.10131E+11,0.022,0.243,0.221,0.514,2045
5.10131E+11,0.172,0,0.273,0.555,2045
5.10131E+11,0.123,0.242,0.159,0.476,2045
5.10131E+11,0.067,0.101,0.383,0.449,2045
5.10131E+11,0,0.299,0.231,0.47,2045
5.10131E+11,0.048,0.027,0.146,0.779,2045
5.10131E+11,0.016,0.037,0.213,0.734,2045
5.10131E+11,0.355,0.23,0.157,0.258,2045
5.10131E+11,0.163,0.115,0.282,0.44,2045
5.10131E+11,0.061,0.015,0.572,0.352,2045
5.10131E+11,0.19,0.079,0.405,0.326,2045
5.10131E+11,0,0.038,0.196,0.766,2045
5.10131E+11,0.211,0.109,0.232,0.448,2045
5.10131E+11,0,0.072,0.18,0.748,2045
5.10131E+11,0,0.231,0.283,0.486,2045
5.10131E+11,0.071,0.203,0.324,0.402,2045
5.10131E+11,0,0.071,0.181,0.748,2045
5.10131E+11,0.168,0.119,0.16,0.553,2045
5.10131E+11,0.026,0.035,0.334,0.605,2045
5.10131E+11,0,0.034,0.315,0.651,2045
5.10131E+11,0.213,0.109,0.187,0.491,2045
5.10131E+11,0.043,0.223,0.134,0.6,2045
5.10131E+11,0,0.062,0.278,0.66,2045
5.10131E+11,0.147,0.143,0.276,0.434,2045
5.10131E+11,0.038,0.147,0.141,0.674,2045
5.10131E+11,0,0,0.163,0.837,2045
5.10131E+11,0.136,0.201,0.418,0.245,2045
5.10131E+11,0.147,0.144,0.273,0.436,2045
5.10131E+11,0.025,0.09,0.262,0.623,2045
5.10131E+11,0.36,0.136,0.344,0.16,2045
5.10131E+11,0.032,0.166,0.44,0.362,2045
5.10131E+11,0.079,0.183,0.419,0.319,2045
5.10131E+11,0.075,0.237,0.427,0.261,2045
5.10131E+11,0.144,0.18,0.15,0.526,2045
5.10131E+11,0.118,0.142,0.386,0.354,2045
5.10131E+11,0.022,0.219,0.612,0.147,2045
5.10131E+11,0.155,0.068,0.401,0.376,2045
5.10131E+11,0.033,0.108,0.403,0.456,2045
5.10131E+11,0.12,0.06,0.43,0.39,2045
5.10131E+11,0.256,0.081,0.298,0.365,2045
5.10131E+11,0.211,0.28,0.276,0.233,2045
5.10131E+11,0.139,0.217,0.414,0.23,2045
5.10131E+11,0.146,0.312,0.368,0.174,2045
5.10131E+11,0.194,0.222,0.234,0.35,2045
5.10131E+11,0.077,0.141,0.061,0.721,2045
5.10131E+11,0.14,0.106,0.271,0.483,2045
5.10131E+11,0.014,0.1,0.25,0.636,2045
5.10131E+11,0.042,0.082,0.253,0.623,2045
5.10131E+11,0.036,0.113,0.182,0.669,2045
5.10131E+11,0.25,0.25,0.25,0.25,2045
5.10131E+11,0.25,0.25,0.25,0.25,2045
5.10131E+11,0.091,0.133,0.36,0.416,2045
5.10131E+11,0.171,0.136,0.482,0.211,2045
5.10131E+11,0.334,0.283,0.289,0.094,2045
5.10131E+11,0.348,0.171,0.374,0.107,2045
5.10131E+11,0.25,0.25,0.25,0.25,2045
5.10131E+11,0.073,0.124,0.2,0.603,2045
5.10131E+11,0.216,0.076,0.209,0.499,2045
5.10131E+11,0.169,0.201,0.309,0.321,2045
5.10131E+11,0.173,0.374,0.344,0.109,2045
5.10131E+11,0.088,0.194,0.284,0.434,2045
5.10131E+11,0.154,0.139,0.386,0.321,2045
5.10131E+11,0.087,0.19,0.437,0.286,2045
5.10131E+11,0.159,0.123,0.269,0.449,2045
5.10131E+11,0.343,0.476,0.13,0.051,2045
5.10131E+11,0.339,0.39,0.218,0.053,2045
5.10131E+11,0.193,0.087,0.158,0.562,2045
5.10131E+11,0.251,0.229,0.229,0.291,2045
5.10131E+11,0.335,0.032,0.392,0.241,2045
5.10131E+11,0.028,0.041,0.302,0.629,2045
5.10131E+11,0.052,0.063,0.322,0.563,2045
5.10131E+11,0,0.217,0.439,0.344,2045
5.10131E+11,0.018,0.307,0.215,0.46,2045
5.10131E+11,0.041,0.333,0.468,0.158,2045
5.10131E+11,0.189,0.375,0.323,0.113,2045
5.10131E+11,0.142,0.152,0.258,0.448,2045
5.10131E+11,0.49,0.19,0.106,0.214,2045
5.10131E+11,0.241,0.178,0.399,0.182,2045
5.10131E+11,0.077,0.129,0.386,0.408,2045
5.10131E+11,0.077,0.066,0.545,0.312,2045
5.10131E+11,0.228,0.138,0.185,0.449,2045
5.10131E+11,0,0.092,0.396,0.512,2045
5.10131E+11,0.056,0.098,0.311,0.535,2045
5.10131E+11,0.194,0.101,0.243,0.462,2045
5.10131E+11,0.044,0.048,0.227,0.681,2045
5.10131E+11,0.261,0.25,0.279,0.21,2045
5.10131E+11,0.092,0.2,0.335,0.373,2045
5.10131E+11,0.443,0.325,0.193,0.039,2045
5.10131E+11,0.119,0.342,0.307,0.232,2045
5.10131E+11,0.39,0.106,0.202,0.302,2045
5.10131E+11,0.688,0.028,0.123,0.161,2045
5.10131E+11,0.037,0.081,0.248,0.634,2045
5.10131E+11,0.023,0.264,0.438,0.275,2045
5.10131E+11,0.331,0.356,0.172,0.141,2045
5.10131E+11,0.212,0.113,0.293,0.382,2045
5.10131E+11,0.436,0.104,0.268,0.192,2045
5.10131E+11,0.508,0.285,0.182,0.025,2045
5.10131E+11,0.036,0.035,0.345,0.584,2045
5.10131E+11,0.315,0.206,0.21,0.269,2045
5.10131E+11,0.342,0.078,0.211,0.369,2045
5.10131E+11,0.152,0.178,0.225,0.445,2045
5.10131E+11,0.242,0.326,0.212,0.22,2045
5.10131E+11,0.077,0.347,0.32,0.256,2045
5.10131E+11,0.052,0.047,0.355,0.546,2045
5.10131E+11,0.055,0.12,0.281,0.544,2045
5.10131E+11,0.168,0.242,0.174,0.416,2045
5.10131E+11,0.086,0.206,0.428,0.28,2045
5.10131E+11,0.312,0.194,0.328,0.166,2045
5.10131E+11,0.123,0.045,0.155,0.677,2045
5.10131E+11,0.111,0.301,0.383,0.205,2045
5.10131E+11,0.106,0.36,0.253,0.281,2045
5.10131E+11,0.217,0.454,0.297,0.032,2045
5.10131E+11,0.437,0.302,0.108,0.153,2045
5.10131E+11,0.026,0.174,0.366,0.434,2045
5.10131E+11,0.068,0.248,0.369,0.315,2045
5.10131E+11,0.036,0.041,0.292,0.631,2045
5.10131E+11,0.402,0.393,0.162,0.043,2045
5.10131E+11,0.095,0.323,0.341,0.241,2045
5.10131E+11,0.318,0.246,0.303,0.133,2045
5.10131E+11,0.263,0.177,0.227,0.333,2045
5.10131E+11,0.081,0.135,0.121,0.663,2045
5.10131E+11,0.259,0.294,0.418,0.029,2045
5.10131E+11,0.587,0.147,0.143,0.123,2045
5.10131E+11,0.156,0.129,0.415,0.3,2045
5.10131E+11,0.143,0.054,0.481,0.322,2045
5.10131E+11,0.036,0.14,0.471,0.353,2045
